product_id,product_name,brand,category,subcategory,seller,price_NPR,currency,in_stock
1,Nestle Milo 400g,Nestle,Food & Beverages,Beverage Powder,SastoDeal,791.56,NPR,False
2,Nestle Milo 400g,Nestle,Food & Beverages,Beverage Powder,Daraz Nepal,770.44,NPR,True
3,Nestle Milo 400g,Nestle,Food & Beverages,Beverage Powder,Amazon,669.33,NPR,True
4,Nestle Milo 400g,Nestle,Food & Beverages,Beverage Powder,HamroBazar,726.73,NPR,True
5,Nestle Milo 1kg,Nestle,Food & Beverages,Beverage Powder,SastoDeal,1092.88,NPR,True
6,Nestle Milo 1kg,Nestle,Food & Beverages,Beverage Powder,Daraz Nepal,1279.2,NPR,True
7,Nestle Milo 1kg,Nestle,Food & Beverages,Beverage Powder,Amazon,2170.67,NPR,True
8,Nestle Milo 1kg,Nestle,Food & Beverages,Beverage Powder,HamroBazar,1714.26,NPR,True
9,Nestle Milo 200g,Nestle,Food & Beverages,Beverage Powder,SastoDeal,651.12,NPR,True
10,Nestle Milo 200g,Nestle,Food & Beverages,Beverage Powder,Daraz Nepal,395.43,NPR,True
11,Nestle Milo 200g,Nestle,Food & Beverages,Beverage Powder,Amazon,306.27,NPR,True
12,Nestle Milo 200g,Nestle,Food & Beverages,Beverage Powder,HamroBazar,570.6,NPR,True
13,Nescafe Classic 200g,Nescafe,Food & Beverages,Coffee,SastoDeal,1925.47,NPR,True
14,Nescafe Classic 200g,Nescafe,Food & Beverages,Coffee,Daraz Nepal,1508.06,NPR,False
15,Nescafe Classic 200g,Nescafe,Food & Beverages,Coffee,Amazon,1411.54,NPR,True
16,Nescafe Classic 200g,Nescafe,Food & Beverages,Coffee,HamroBazar,1411.24,NPR,False
17,Nescafe Classic 100g,Nescafe,Food & Beverages,Coffee,SastoDeal,546.68,NPR,True
18,Nescafe Classic 100g,Nescafe,Food & Beverages,Coffee,Daraz Nepal,949.72,NPR,False
19,Nescafe Classic 100g,Nescafe,Food & Beverages,Coffee,Amazon,904.87,NPR,True
20,Nescafe Classic 100g,Nescafe,Food & Beverages,Coffee,HamroBazar,432.85,NPR,True
21,Nescafe Gold 100g,Nescafe,Food & Beverages,Coffee,SastoDeal,2364.77,NPR,True
22,Nescafe Gold 100g,Nescafe,Food & Beverages,Coffee,Daraz Nepal,1976.4,NPR,True
23,Nescafe Gold 100g,Nescafe,Food & Beverages,Coffee,Amazon,2429.14,NPR,True
24,Nescafe Gold 100g,Nescafe,Food & Beverages,Coffee,HamroBazar,1437.02,NPR,True
25,Bru Coffee 200g,Bru,Food & Beverages,Coffee,SastoDeal,574.23,NPR,True
26,Bru Coffee 200g,Bru,Food & Beverages,Coffee,Daraz Nepal,1031.64,NPR,True
27,Bru Coffee 200g,Bru,Food & Beverages,Coffee,Amazon,728.63,NPR,True
28,Bru Coffee 200g,Bru,Food & Beverages,Coffee,HamroBazar,602.61,NPR,True
29,Lipton Tea 100 bags,Lipton,Food & Beverages,Tea,SastoDeal,929.12,NPR,True
30,Lipton Tea 100 bags,Lipton,Food & Beverages,Tea,Daraz Nepal,1000.22,NPR,True
31,Lipton Tea 100 bags,Lipton,Food & Beverages,Tea,Amazon,941.62,NPR,False
32,Lipton Tea 100 bags,Lipton,Food & Beverages,Tea,HamroBazar,1254.12,NPR,True
33,Lipton Tea 50 bags,Lipton,Food & Beverages,Tea,SastoDeal,557.78,NPR,False
34,Lipton Tea 50 bags,Lipton,Food & Beverages,Tea,Daraz Nepal,439.69,NPR,True
35,Lipton Tea 50 bags,Lipton,Food & Beverages,Tea,Amazon,497.11,NPR,True
36,Lipton Tea 50 bags,Lipton,Food & Beverages,Tea,HamroBazar,423.7,NPR,True
37,Wagh Bakri Tea 250g,Wagh Bakri,Food & Beverages,Tea,SastoDeal,892.38,NPR,True
38,Wagh Bakri Tea 250g,Wagh Bakri,Food & Beverages,Tea,Daraz Nepal,755.12,NPR,True
39,Wagh Bakri Tea 250g,Wagh Bakri,Food & Beverages,Tea,Amazon,462.22,NPR,True
40,Wagh Bakri Tea 250g,Wagh Bakri,Food & Beverages,Tea,HamroBazar,389.36,NPR,True
41,Himalayan Tea 250g,Himalayan Tea,Food & Beverages,Tea,SastoDeal,651.15,NPR,True
42,Himalayan Tea 250g,Himalayan Tea,Food & Beverages,Tea,Daraz Nepal,302.69,NPR,False
43,Himalayan Tea 250g,Himalayan Tea,Food & Beverages,Tea,Amazon,706.03,NPR,True
44,Himalayan Tea 250g,Himalayan Tea,Food & Beverages,Tea,HamroBazar,413.41,NPR,True
45,Coca Cola 1.5L,Coca-Cola,Food & Beverages,Soft Drink,SastoDeal,302.35,NPR,True
46,Coca Cola 1.5L,Coca-Cola,Food & Beverages,Soft Drink,Daraz Nepal,222.69,NPR,True
47,Coca Cola 1.5L,Coca-Cola,Food & Beverages,Soft Drink,Amazon,395.34,NPR,True
48,Coca Cola 1.5L,Coca-Cola,Food & Beverages,Soft Drink,HamroBazar,383.17,NPR,False
49,Coca Cola 500ml,Coca-Cola,Food & Beverages,Soft Drink,SastoDeal,174.91,NPR,True
50,Coca Cola 500ml,Coca-Cola,Food & Beverages,Soft Drink,Daraz Nepal,131.01,NPR,True
51,Coca Cola 500ml,Coca-Cola,Food & Beverages,Soft Drink,Amazon,234.12,NPR,True
52,Coca Cola 500ml,Coca-Cola,Food & Beverages,Soft Drink,HamroBazar,193.26,NPR,True
53,Pepsi 1.5L,Pepsi,Food & Beverages,Soft Drink,SastoDeal,275.0,NPR,True
54,Pepsi 1.5L,Pepsi,Food & Beverages,Soft Drink,Daraz Nepal,183.71,NPR,False
55,Pepsi 1.5L,Pepsi,Food & Beverages,Soft Drink,Amazon,191.06,NPR,True
56,Pepsi 1.5L,Pepsi,Food & Beverages,Soft Drink,HamroBazar,199.65,NPR,True
57,Pepsi 500ml,Pepsi,Food & Beverages,Soft Drink,SastoDeal,132.32,NPR,False
58,Pepsi 500ml,Pepsi,Food & Beverages,Soft Drink,Daraz Nepal,133.98,NPR,True
59,Pepsi 500ml,Pepsi,Food & Beverages,Soft Drink,Amazon,98.16,NPR,True
60,Pepsi 500ml,Pepsi,Food & Beverages,Soft Drink,HamroBazar,192.32,NPR,True
